2008,12,9,2,1827,1835,2113,2134,DL,1402,N985DL,166,179,144,-21,-8,FLL,BDL,1173,6,16,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1429,1435,1731,1746,DL,1403,N976DL,182,191,167,-15,-6,BDL,FLL,1173,5,10,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1617,1620,1753,1755,DL,1404,N389DA,96,95,67,-2,-3,ATL,DAY,432,3,26,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1415,1422,1550,1527,DL,1405,N913DN,155,125,133,23,-7,ATL,IAH,689,8,14,0,,0,0,0,23,0,0
2008,12,9,2,1039,1045,1302,1323,DL,1406,N944DL,143,158,130,-21,-6,MCO,BDL,1050,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,656,700,947,955,DL,1407,N944DL,171,175,150,-8,-4,BDL,MCO,1050,6,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1110,1101,1406,1405,DL,1410,N955DL,176,184,158,1,9,PBI,BOS,1197,6,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,653,700,1029,1021,DL,1411,N955DL,216,201,170,8,-7,BOS,PBI,1197,5,41,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1438,1445,1630,1630,DL,1414,N991DL,112,105,89,0,-7,CAK,ATL,528,12,11,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1259,1305,1528,1538,DL,1415,N904DA,89,93,72,-10,-6,GEG,SLC,546,5,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1813,1650,2258,2054,DL,1415,N904DA,225,184,195,124,83,SLC,ORD,1249,9,21,0,,0,0,0,124,0,0
2008,12,9,2,1154,1135,1434,1419,DL,1416,N959DL,160,164,138,15,19,TPA,BDL,1111,5,17,0,,0,10,0,0,0,5
2008,12,9,2,746,755,1101,1055,DL,1417,N959DL,195,180,172,6,-9,BDL,TPA,1111,9,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,656,700,913,910,DL,1419,N977DL,77,70,32,3,-4,HSV,ATL,151,15,30,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,853,855,959,1007,DL,1420,N907DE,66,72,38,-8,-2,ATL,CLT,227,5,23,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,703,700,1019,1025,DL,1421,N376DA,196,205,178,-6,3,BOS,FLL,1237,4,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1059,1105,1405,1421,DL,1422,N376DA,186,196,164,-16,-6,FLL,BOS,1237,7,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,620,625,850,907,DL,1423,N903DA,90,102,73,-17,-5,GEG,SLC,546,6,11,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,2136,2135,10,2357,DL,1424,N661DN,154,142,115,13,1,ATL,BDL,859,5,34,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,940,945,1126,1125,DL,1427,N926DL,106,100,83,1,-5,DAY,ATL,432,8,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1204,1210,1213,1220,DL,1427,N926DL,69,70,50,-7,-6,ATL,PNS,272,4,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1627,1628,1754,1806,DL,1428,N390DA,87,98,64,-12,-1,ATL,RIC,481,5,18,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1115,1116,1221,1230,DL,1429,N3732J,186,194,162,-9,-1,ATL,COS,1185,6,18,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,2210,2215,549,556,DL,1432,N3752,279,281,259,-7,-5,LAX,MCO,2217,5,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1840,1845,2105,2117,DL,1433,N3752,325,332,307,-12,-5,MCO,LAX,2217,6,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1339,1341,1355,1353,DL,1434,N920DE,76,72,51,2,-2,ATL,PNS,272,5,20,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,715,710,1018,1025,DL,1435,N948DL,183,195,163,-7,5,BOS,MCO,1121,5,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1100,1105,1341,1358,DL,1436,N948DL,161,173,150,-17,-5,MCO,BOS,1121,4,7,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,703,709,910,900,DL,1437,N604DL,127,111,85,10,-6,RIC,ATL,481,11,31,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,747,745,1145,1117,DL,1438,N677DL,178,152,130,28,2,MSP,ATL,906,8,40,0,,0,0,0,28,0,0
2008,12,9,2,1504,1505,1810,1821,DL,1439,N376DA,186,196,163,-11,-1,BOS,MCO,1121,7,16,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1857,1901,2137,2151,DL,1440,N376DA,160,170,141,-14,-4,MCO,BOS,1121,6,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1810,1815,2041,2100,DL,1442,N917DE,151,165,134,-19,-5,MCO,LGA,950,8,9,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,715,720,1010,1022,DL,1443,N976DL,175,182,160,-12,-5,BDL,PBI,1133,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1054,1050,1303,1256,DL,1444,N3756,69,66,41,7,4,BNA,ATL,214,9,19,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,843,845,1010,1008,DL,1445,N3768,87,83,55,2,-2,ATL,RDU,356,3,29,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1246,1257,1359,1405,DL,1448,N628DL,73,68,44,-6,-11,SAV,ATL,215,21,8,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,709,710,1034,1034,DL,1449,N928DL,205,204,179,0,-1,BOS,TPA,1185,9,17,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1109,1115,1418,1418,DL,1450,N935DL,189,183,158,0,-6,TPA,BOS,1185,10,21,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1206,1211,1311,1320,DL,1453,N973DL,65,69,42,-9,-5,ATL,CHS,259,5,18,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1206,1212,1350,1357,DL,1455,N919DL,104,105,85,-7,-6,PIT,ATL,526,10,9,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,655,700,947,1002,DL,1456,N984DL,172,182,143,-15,-5,FLL,LGA,1076,11,18,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,656,700,951,1002,DL,1457,N917DE,175,182,153,-11,-4,LGA,FLL,1076,3,19,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1041,1045,1323,1348,DL,1458,N917DE,162,183,140,-25,-4,FLL,LGA,1076,9,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1440,1445,1742,1755,DL,1461,N985DL,182,190,156,-13,-5,LGA,FLL,1076,5,21,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1829,1830,2130,2130,DL,1462,N976DL,181,180,156,0,-1,FLL,LGA,1076,9,16,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1822,1829,2118,2135,DL,1463,N945DL,176,186,156,-17,-7,LGA,FLL,1076,5,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1325,1331,2104,2110,DL,1464,N144DA,339,339,305,-6,-6,HNL,LAX,2556,16,18,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,819,825,1155,1201,DL,1465,N144DA,336,336,309,-6,-6,LAX,HNL,2556,14,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,2303,2308,631,640,DL,1466,N143DA,328,332,305,-9,-5,HNL,LAX,2556,10,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1753,1755,2120,2138,DL,1467,N143DA,327,343,308,-18,-2,LAX,HNL,2556,7,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1416,1422,1544,1550,DL,1469,N658DL,88,88,70,-6,-6,RDU,ATL,356,7,11,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1429,1345,1728,1704,DL,1470,N659DL,119,139,106,24,44,SAT,ATL,874,6,7,0,,0,0,0,0,0,24
2008,12,9,2,1754,1755,1923,1938,DL,1470,N699DL,89,103,69,-15,-1,ATL,PIT,526,8,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,558,600,803,743,DL,1471,N382DA,125,103,99,20,-2,PIT,ATL,526,11,15,0,,0,0,0,20,0,0
2008,12,9,2,1826,1836,1952,2002,DL,1472,N952DL,86,86,63,-10,-10,GSO,ATL,306,10,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,2021,2001,2106,2054,DL,1476,N916DL,45,53,28,12,20,ATL,TYS,152,4,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1340,1340,1519,1523,DL,1477,N703TW,279,283,247,-4,0,ATL,LAX,1946,13,19,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1641,1645,2000,2015,DL,1477,N703TW,319,330,303,-15,-4,LAX,OGG,2486,3,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,649,705,925,921,DL,1479,N378DA,336,316,298,4,-16,TPA,LAX,2158,6,32,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,636,645,907,929,DL,1482,N999DN,151,164,127,-22,-9,MCO,LGA,950,12,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,703,710,956,1000,DL,1483,N981DL,173,170,143,-4,-7,LGA,MCO,950,6,24,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1040,1049,1308,1330,DL,1484,N981DL,148,161,130,-22,-9,MCO,LGA,950,7,11,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1040,1045,1319,1349,DL,1485,N984DL,159,184,139,-30,-5,LGA,MCO,950,6,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1424,1430,1655,1715,DL,1486,N984DL,151,165,128,-20,-6,MCO,LGA,950,8,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1431,1435,1712,1731,DL,1487,N917DE,161,176,140,-19,-4,LGA,MCO,950,6,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1754,1759,2044,2056,DL,1489,N984DL,170,177,142,-12,-5,LGA,MCO,950,6,22,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,724,725,946,945,DL,1491,N919DE,202,200,184,1,-1,LGA,MSY,1183,5,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,700,705,1004,1002,DL,1493,N951DL,184,177,156,2,-5,LGA,PBI,1035,10,18,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1044,1045,1326,1334,DL,1494,N951DL,162,169,136,-8,-1,PBI,LGA,1035,10,16,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1428,1435,1717,1729,DL,1496,N945DL,169,174,146,-12,-7,PBI,LGA,1035,7,16,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1418,1415,1706,1718,DL,1497,N981DL,168,183,147,-12,3,LGA,PBI,1035,6,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1752,1759,2040,2049,DL,1498,N981DL,168,170,143,-9,-7,PBI,LGA,1035,12,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1920,1930,2224,2236,DL,1499,N999DN,184,186,158,-12,-10,LGA,PBI,1035,5,21,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,725,735,1019,1031,DL,1503,N985DL,174,176,155,-12,-10,LGA,TPA,1011,4,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1109,1114,1355,1400,DL,1504,N985DL,166,166,138,-5,-5,TPA,LGA,1011,12,16,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1127,1135,1431,1442,DL,1505,N999DN,184,187,160,-11,-8,LGA,TPA,1011,5,19,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1520,1525,1816,1813,DL,1506,N999DN,176,168,152,3,-5,TPA,LGA,1011,13,11,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1428,1430,1730,1735,DL,1507,N951DL,182,185,156,-5,-2,LGA,TPA,1011,5,21,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1810,1815,2054,2100,DL,1508,N951DL,164,165,141,-6,-5,TPA,LGA,1011,11,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,601,610,1346,1344,DL,1510,N6705Y,285,274,253,2,-9,PDX,ATL,2172,7,25,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1436,1435,1607,1609,DL,1510,N6705Y,91,94,66,-2,1,ATL,RIC,481,6,19,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1520,1525,1648,1645,DL,1511,N677DL,88,80,52,3,-5,CHS,ATL,259,16,20,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1648,1652,1807,1758,DL,1513,N670DN,79,66,46,9,-4,SAV,ATL,215,13,20,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1345,1346,1517,1520,DL,1514,N905DE,92,94,67,-3,-1,ATL,ORF,516,5,20,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1657,1659,1836,1830,DL,1515,N919DL,99,91,80,6,-2,CMH,ATL,446,8,11,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1616,1620,1712,1717,DL,1516,N908DE,56,57,26,-5,-4,ATL,GSP,153,7,23,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,533,540,641,648,DL,1517,N685DA,68,68,45,-7,-7,JAX,ATL,270,9,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1115,1110,1253,1245,DL,1518,N968DL,98,95,69,8,5,SRQ,ATL,445,14,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,2138,2115,2326,2256,DL,1519,N6700,108,101,72,30,23,ATL,RSW,515,5,31,0,,0,23,0,7,0,0
2008,12,9,2,639,640,800,810,DL,1521,N3734B,81,90,68,-10,-1,RDU,CVG,390,3,10,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,907,915,1033,1051,DL,1521,N3734B,266,276,243,-18,-8,CVG,SAN,1865,4,19,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,2141,2129,2316,2307,DL,1522,N3743H,155,158,123,9,12,ATL,MSP,906,6,26,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1552,1557,1540,1547,DL,1523,N942DL,48,50,29,-7,-5,ATL,BHM,134,4,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1354,1400,1518,1518,DL,1524,N973DL,84,78,55,0,-6,CHS,ATL,259,18,11,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1614,1615,1750,1757,DL,1524,N973DL,96,102,67,-7,-1,ATL,IND,432,6,23,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1447,1442,1626,1615,DL,1526,N970DL,99,93,68,11,5,ATL,IND,432,7,24,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1540,1546,1937,1847,DL,1527,N936DL,177,121,108,50,-6,MKE,ATL,669,26,43,0,,0,0,0,50,0,0
2008,12,9,2,1713,1720,1919,1910,DL,1528,N619DL,126,110,107,9,-7,PBI,ATL,545,7,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,2006,2002,2116,2128,DL,1528,N619DL,70,86,54,-12,4,ATL,RDU,356,3,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,2005,2006,2013,2015,DL,1529,N374DA,68,69,41,-2,-1,ATL,BNA,214,8,19,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,NA,1045,NA,1346,DL,1530,N963DL,NA,121,NA,NA,NA,MCI,ATL,692,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,9,2,1209,1210,1425,1413,DL,1531,N946DL,136,123,104,12,-1,DTW,ATL,594,11,21,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1331,1320,1502,1455,DL,1532,N939DL,91,95,73,7,11,SRQ,ATL,445,9,9,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,726,730,851,849,DL,1533,N659DL,85,79,58,2,-4,ATL,RDU,356,5,22,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1756,1800,1915,1918,DL,1534,N623DL,79,78,56,-3,-4,JAX,ATL,270,14,9,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1852,1848,2056,2055,DL,1535,N152DL,304,307,264,1,4,ATL,SMF,2092,6,34,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1835,1837,2049,2038,DL,1536,N3766,134,121,103,11,-2,DTW,ATL,594,11,20,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1904,1900,43,2059,DL,1537,N389DA,NA,239,NA,NA,4,ATL,TUS,1541,3,30,0,,1,NA,NA,NA,NA,NA
2008,12,9,2,1200,1150,1949,1925,DL,1538,N685DA,289,275,261,24,10,PDX,ATL,2172,12,16,0,,0,0,0,14,0,10
2008,12,9,2,2039,2038,2138,2153,DL,1538,N685DA,59,75,40,-15,1,ATL,CHS,259,5,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1639,1642,1756,1755,DL,1539,N139DL,77,73,49,1,-3,JAX,ATL,270,14,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,654,700,857,856,DL,1541,N905DL,123,116,92,1,-6,IAD,ATL,533,16,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,926,930,1127,1155,DL,1542,N910DE,121,145,107,-28,-4,ATL,BDL,859,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1754,1731,1859,1755,DL,1543,N920DE,125,84,82,64,23,ATL,MEM,332,5,38,0,,0,23,0,41,0,0
2008,12,9,2,2125,2130,2303,2306,DL,1544,N678DL,98,96,62,-3,-5,ATL,IND,432,6,30,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,905,915,1038,1058,DL,1545,N301DQ,273,283,255,-20,-10,CVG,SNA,1877,5,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1133,1140,1856,1843,DL,1546,N301DQ,263,243,241,13,-7,SNA,CVG,1877,9,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1027,1030,1220,1216,DL,1547,N900PC,113,106,89,4,-3,PBI,ATL,545,12,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,737,740,933,930,DL,1548,N956DL,116,110,93,3,-3,ATL,DTW,594,5,18,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,554,600,810,814,DL,1549,N968DL,76,74,52,-4,-6,MEM,ATL,332,9,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,851,859,1042,1029,DL,1549,N968DL,111,90,67,13,-8,ATL,SRQ,445,4,40,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,NA,1000,NA,1141,DL,1550,N977DL,NA,101,NA,NA,NA,ATL,IND,432,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,9,2,707,715,816,833,DL,1551,N946DL,69,78,45,-17,-8,CAE,ATL,191,10,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,955,951,1124,1132,DL,1551,N927DA,149,161,121,-8,4,ATL,MSP,906,7,21,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,742,750,1040,1043,DL,1552,N904DA,118,113,97,-3,-8,SNA,SLC,588,5,16,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1125,1130,1221,1218,DL,1552,N904DA,116,108,86,3,-5,SLC,GEG,546,4,26,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1219,1205,1413,1357,DL,1553,N970DL,114,112,93,16,14,ORF,ATL,516,13,8,0,,0,0,0,2,0,14
2008,12,9,2,537,540,843,848,DL,1554,N970DL,126,128,97,-5,-3,MCI,ATL,692,14,15,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,939,945,1144,1125,DL,1554,N970DL,125,100,68,19,-6,ATL,ORF,516,4,53,0,,0,0,0,19,0,0
2008,12,9,2,1751,1751,1933,1909,DL,1555,N906DE,102,78,68,24,0,CHS,ATL,259,19,15,0,,0,0,0,24,0,0
2008,12,9,2,2014,2005,2119,2120,DL,1555,N906DE,125,135,105,-1,9,ATL,MCI,692,8,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,NA,1255,NA,1440,DL,1556,N924DL,NA,105,NA,NA,NA,ATL,IAD,533,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,9,2,1331,1332,1424,1432,DL,1557,N399DA,53,60,36,-8,-1,ATL,SAV,215,6,11,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1623,1626,1657,1704,DL,1558,N656DL,94,98,72,-7,-3,ATL,MSY,425,5,17,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,735,743,906,910,DL,1560,N3761R,91,87,62,-4,-8,ATL,RIC,481,7,22,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,945,950,1139,1130,DL,1561,N3761R,114,100,89,9,-5,RIC,ATL,481,11,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,825,830,1316,1323,DL,1562,N918DL,171,173,151,-7,-5,ELP,ATL,1282,8,12,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1404,1359,1744,1732,DL,1563,N902DE,160,153,135,12,5,MSP,ATL,906,12,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1700,1655,1831,1829,DL,1564,N970DL,91,94,71,2,5,IND,ATL,432,10,10,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1554,1556,1713,1707,DL,1566,N918DE,79,71,52,6,-2,ATL,CLT,227,6,21,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1147,1152,1213,1225,DL,1569,N952DL,86,93,73,-12,-5,ATL,MSY,425,4,9,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,844,835,1011,940,DL,1570,N382DA,87,65,39,31,9,ATL,SAV,215,6,42,0,,0,0,0,22,0,9
2008,12,9,2,844,845,1016,957,DL,1571,N703TW,92,72,46,19,-1,ATL,JAX,270,6,40,0,,0,0,0,19,0,0
2008,12,9,2,1444,1440,1533,1530,DL,1572,N918DL,49,50,28,3,4,ATL,TYS,152,4,17,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1010,1010,1213,1210,DL,1573,N956DL,123,120,101,3,0,DTW,ATL,594,9,13,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1424,1435,1541,1549,DL,1574,N664DN,77,74,48,-8,-11,JAX,ATL,270,15,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,853,850,1046,1053,DL,1575,N3745B,293,303,271,-7,3,CVG,SEA,1964,8,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,648,700,1014,1003,DL,1577,N909DL,146,123,97,11,-12,MCI,ATL,692,21,28,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1108,1102,1244,1240,DL,1577,N674DL,96,98,73,4,6,ATL,RSW,515,4,19,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1953,1955,2121,2126,DL,1578,N907DE,88,91,66,-5,-2,TPA,ATL,406,12,10,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,2225,2230,2342,2333,DL,1578,N907DE,77,63,45,9,-5,ATL,CLT,227,18,14,0,,0,NA,NA,NA,NA,NA
2008,12,9,2,1449,1446,1702,1710,DL,1580,N954DL,133,144,112,-8,3,ATL,BDL,859,5,16,0,,0,NA,NA,NA,NA,NA
